title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Ace Combat: Assault Horizon;8.5;;;;Browser
Ace Combat: Assault Horizon - Enhanced Edition;8;;;;Browser
Ace Combat: Assault Horizon Legacy;4.5;;;;Browser
Ace Combat: Joint Assault;7;;;;Browser
Ace Lightning;;;;;Browser
Ace Mathician;;;;;Browser
Ace of Aces;;;;;Browser
Ace of Protectors;;;;;Browser
Ace of Seafood;3.5;;;;Browser
Ace of Spades;;;;;Browser
Ace of Words;;;;;Browser
Ace Ventura: The CD-Rom Game;3;;;;Browser
Aces High III;;;;;Browser
Aces of the Galaxy;1;;;;Browser
Aces of the Luftwaffe;10.5;;;;Browser
Aces of the Pacific;;;;;Browser
Aces of the Pacific - WWII: 1946 - Expansion Disk;;;;;Browser
Aces of War;;;;;Browser
Aces Wild: Manic Brawling Action!;2.5;;;;Browser
Achievement Unlocked;0.31666666666666665;;;;Browser
Achievement Unlocked 2;0.8166666666666667;;;;Browser
Achievement Unlocked 3;2.5;;;;Browser
Achron;70;;;;Browser
Achtung Panzer: Kharkov 1943;;;;;Browser
Acid Drift: Solar;;;;;Browser
Acid Drop;;;;;Browser
Ack-Ack Attack!;;;;;Browser
Aconcagua;3.5;;;;Browser
Acorn Assault: Rodent Revolution;;;;;Browser
Acro Storm;;;;;Browser
Acrobat Mission;0.75;;;;Browser
Acrophobia;;;;;Browser
Across Age DX;;;;;Browser
Across The Line;;;;;Browser
Across The Moment;;;;;Browser
Across the Rhine;;;;;Browser
AcrossFlash;;;;;Browser
Act of Aggression;18.5;;;;Browser
Act of War: Direct Action;13.5;;;;Browser
Act of War: High Treason;;;;;Browser
Action 52;;;;;Browser
Action Alien;;;;;Browser
Action Bass;5.5;;;;Browser
Action Fighter;;;;;Browser
Action Fist;;;;;Browser
Action Henk;4;;;;Browser
Action Man: Destruction X;;;;;Browser
Action Man: Operation Extreme;;;;;Browser
Action Man: Raid on Island X;;;;;Browser
Action Man: Robot Atak;3;;;;Browser
Action Pachio;;;;;Browser
Activate the Three Artefacts and then Leave;3;;;;Browser
Activision Anthology;;;;;Browser
ActRaiser;4.5;;;;Browser
ActRaiser 2;4.5;;;;Browser
Actrazer;;;;;Browser
Actua Golf 3;;;;;Browser
Actua Soccer;;;;;Browser
Actua Soccer 3;;;;;Browser
Actua Soccer: Club Edition;;;;;Browser
Actual Crimes: Jack the ripper;2;;;;Browser
Actual Sunlight;1;;;;Browser
Adagio;;;;;Browser
Adam and Eve;;;;;Browser
Adam and Eve: The Game - Chapter 1;;;;;Browser
Adam Wolfe;5;;;;Browser
Adam's Venture - Episode 1: The Search for the Lost Garden;1.5;;;;Browser
Adam's Venture - Episode 2: Solomon's Secret;2;;;;Browser
Adam's Venture - Episode 3: Revelations;2;;;;Browser
Adam's Venture Chronicles;5;;;;Browser
Adam's Venture: Origins;4.5;;;;Browser
Addams Family Values;;;;;Browser
Adera;;;;;Browser
Adibou 2;5;;;;Browser
Adiboud'chou Ã  la Campagne;;;;;Browser
Admiral Nemo;;;;;Browser
ADOM: Ancient Domains Of Mystery;;;;;Browser
Adorables;;;;;Browser
Adrenalin Misfits;;;;;Browser
Adrenaline Adventure;;;;;Browser
Adrenix;;;;;Browser
Adrift;4.5;;;;Browser
Advance Guardian Heroes;3;;;;Browser
Advance Wars;13;;;;Browser
Advance Wars 2: Black Hole Rising;27.5;;;;Browser
Advance Wars: Days of Ruin;19.5;;;;Browser
Advance Wars: Dual Strike;24.5;;;;Browser
Advanced Dungeons & Dragons: Heroes of the Lance;;;;;Browser
Advanced Dungeons & Dragons: Slayer;;;;;Browser
Advanced Dungeons & Dragons: Treasure of Tarmin;7.5;;;;Browser
Advanced Tactics: Gold;;;;;Browser
Advanced V.G. 2;0.25;;;;Browser
Advent;;;;;Browser
Advent Rising;8;;;;Browser
Adventure (1979);0.25;;;;Browser
Adventure (1982);;;;;Browser
Adventure Apes and the Mayan Mystery;;;;;Browser
Adventure Bar Labyrinth;;;;;Browser
Adventure Bar Story;58;;;;Browser
Adventure Beyond Time: Island Escape;;;;;Browser
AdVenture Capitalist;37;;;;Browser
Adventure Chronicles: The Search For Lost Treasure;3;;;;Browser
AdVenture Communist;2;;;;Browser
Adventure Construction Set;;;;;Browser
Adventure Escape: Murder Manor;;;;;Browser
Adventure in the Tower of Flight;1.5;;;;Browser
Adventure Island;0.9166666666666666;;;;Browser
Adventure Island II;2.5;;;;Browser
Adventure Island III;1.5;;;;Browser
Adventure Island IV;2;;;;Browser
Adventure Island: The Beginning;2;;;;Browser
ADventure Lib;0.5166666666666667;;;;Browser
Adventure of Poco Eco;;;;;Browser
Adventure of Tokyo Disney Sea;;;;;Browser
Adventure Park;5;;;;Browser
Adventure Pinball: Forgotten Island;;;;;Browser
Adventure Pop;;;;;Browser
Adventure Quest;;;;;Browser
Adventure Quest 3D;10;;;;Browser
Adventure Rage;;;;;Browser
Adventure Time: Artifact Checking;;;;;Browser
Adventure Time: Card Wars;;;;;Browser
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;Browser
Adventure Time: Finn & Jake Investigations;;;;;Browser
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;Browser
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;Browser
Adventure Time: Magic Man's Head Games;0.5;;;;Browser
Adventure Time: Rock Bandits;;;;;Browser
Adventure Time: The Secret of the Nameless Kingdom;;;;;Browser
Adventure Town;;;;;Browser
Adventure World;;;;;Browser
Adventureland;;;;;Browser
Adventurer Manager;14;;;;Browser
Adventures in the Magic Kingdom;0.6166666666666667;;;;Browser
Adventures of Abrix;;;;;Browser
Adventures of Beetlejuice: Skeletons In The Closet;;;;;Browser
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;Browser
Adventures of Darwin;;;;;Browser
Adventures of Dino Riki;1.5;;;;Browser
Adventures of Fluzz;;;;;Browser
Adventures Of Kok;;;;;Browser
Adventures of Lolo;3;;;;Browser
Adventures of Lolo 2;4;;;;Browser
Adventures of Lolo 3;12.5;;;;Browser
Adventures of Mana;9.5;;;;Browser
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;Browser
Adventures of Mr. Heli;;;;;Browser
Adventures Of Pip;5;;;;Browser
Adventures of Robinson Crusoe;;;;;Browser
Adventures of Tron;;;;;Browser
Adventures of Yogi Bear;1.5;;;;Browser
Adventures on the Polluted Islands;;;;;Browser
Adventures To Go!;;;;;Browser
Adventurezator: When Pigs Fly;;;;;Browser
Adventuring Gentleman;;;;;Browser
AdvertCity;4;;;;Browser
Aedis Eclipse: Generation of Chaos;;;;;Browser
Aegis (2016);;;;;Browser
Aegis Defenders;;;;;Browser
Aegis of Earth: Protonovus Assault;18;;;;Browser
Aegis Wing;2;;;;Browser
Aeon Avenger;;;;;Browser
Aeon Command;2.5;;;;Browser
Aeon Flux;8;;;;Browser
Aerannis;5.5;;;;Browser
AereA;;;;;Browser
Aerena: Clash of Champions;;;;;Browser
Aerial Destruction;;;;;Browser
Aero Elite: Combat Academy;;;;;Browser
Aero Fighters;0.95;;;;Browser
Aero Fighters 2;0.8333333333333334;;;;Browser
Aero Fighters 3;0.8333333333333334;;;;Browser
Aero Fighters Assault;4;;;;Browser
Aero Porter;4;;;;Browser
Aero Racer;;;;;Browser
Aero the Acro-Bat;4;;;;Browser
Aero the Acro-Bat 2;4.5;;;;Browser
Aero's Quest;;;;;Browser
Aerobiz;;;;;Browser
Aerobiz Supersonic;4;;;;Browser
aerofly FS;;;;;Browser
Aerofly FS 2 Flight Simulator;;;;;Browser
AeroGauge;;;;;Browser
AeroWings;;;;;Browser
AeternoBlade;;;;;Browser
Aether;0.7833333333333333;;;;Browser
Aetherion;;;;;Browser
Aetherspace;;;;;Browser
Affected Zone Tactics;;;;;Browser
Affordable Space Adventures;5;;;;Browser
Afghanistan '11;;;;;Browser
AFL Live;;;;;Browser
AFL Live 2;;;;;Browser
Afraid of Monsters;2;;;;Browser
Afrika;24;;;;Browser
Afro Samurai;7;;;;Browser
After All;;;;;Browser
After Armageddon Gaiden;;;;;Browser
After Burner;0.7833333333333333;;;;Browser
After Burner Climax;0.25;;;;Browser
After Burner II;0.5;;;;Browser
After Burner III;0.08333333333333333;;;;Browser
After Burner: Black Falcon;;;;;Browser
After Life: Story of a Father;;;;;Browser
After Reset RPG;;;;;Browser
After The End: The Harvest;;;;;Browser
After the War;;;;;Browser
