title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Aeon Avenger;;;;;Mac
Aeon Command;2.5;;;;Mac
Aeon Flux;8;;;;Mac
Aerannis;5.5;;;;Mac
AereA;;;;;Mac
Aerena: Clash of Champions;;;;;Mac
Aerial Destruction;;;;;Mac
Aero Elite: Combat Academy;;;;;Mac
Aero Fighters;0.95;;;;Mac
Aero Fighters 2;0.8333333333333334;;;;Mac
Aero Fighters 3;0.8333333333333334;;;;Mac
Aero Fighters Assault;4;;;;Mac
Aero Porter;4;;;;Mac
Aero Racer;;;;;Mac
Aero the Acro-Bat;4;;;;Mac
Aero the Acro-Bat 2;4.5;;;;Mac
Aero's Quest;;;;;Mac
Aerobiz;;;;;Mac
Aerobiz Supersonic;4;;;;Mac
aerofly FS;;;;;Mac
Aerofly FS 2 Flight Simulator;;;;;Mac
AeroGauge;;;;;Mac
AeroWings;;;;;Mac
AeternoBlade;;;;;Mac
Aether;0.7833333333333333;;;;Mac
Aetherion;;;;;Mac
Aetherspace;;;;;Mac
Affected Zone Tactics;;;;;Mac
Affordable Space Adventures;5;;;;Mac
Afghanistan '11;;;;;Mac
AFL Live;;;;;Mac
AFL Live 2;;;;;Mac
Afraid of Monsters;2;;;;Mac
Afrika;24;;;;Mac
Afro Samurai;7;;;;Mac
After All;;;;;Mac
After Armageddon Gaiden;;;;;Mac
After Burner;0.7833333333333333;;;;Mac
After Burner Climax;0.25;;;;Mac
After Burner II;0.5;;;;Mac
After Burner III;0.08333333333333333;;;;Mac
After Burner: Black Falcon;;;;;Mac
After Life: Story of a Father;;;;;Mac
After Reset RPG;;;;;Mac
After The End: The Harvest;;;;;Mac
After the War;;;;;Mac
